catalog_id,collection_id,title,noinduk_deposit,publishlocation,tag_090
471506,1018312,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
471506,1018313,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
59208,1006656,"Aarboger for nordisk oldkyndighed og historie",,Kjobenhavn:,"##$a K. 5 1899 11 no. 14"
59208,1006744,"Aarboger for nordisk oldkyndighed og historie",,Kjobenhavn:,"##$a K. 5 1899 11 no. 14"
59208,1006768,"Aarboger for nordisk oldkyndighed og historie",,Kjobenhavn:,"##$a K. 5 1899 11 no. 14"
471506,1018314,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
471506,1018315,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
59208,1007196,"Aarboger for nordisk oldkyndighed og historie",,Kjobenhavn:,"##$a K. 5 1899 11 no. 14"
471506,1018316,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
471506,1018317,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
89156,1024889,"Zeitschrift fur politik",,"Berlin :","##$a H : - 357 no. 1 1908"
89156,1024890,"Zeitschrift fur politik",,"Berlin :","##$a H : - 357 no. 1 1908"
471506,1018340,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
471506,1018341,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
59208,1006379,"Aarboger for nordisk oldkyndighed og historie",,Kjobenhavn:,"##$a K. 5 1899 11 no. 14"
89156,1024891,"Zeitschrift fur politik",,"Berlin :","##$a H : - 357 no. 1 1908"
89156,1024892,"Zeitschrift fur politik",,"Berlin :","##$a H : - 357 no. 1 1908"
89156,1024893,"Zeitschrift fur politik",,"Berlin :","##$a H : - 357 no. 1 1908"
89156,1024894,"Zeitschrift fur politik",,"Berlin :","##$a H : - 357 no. 1 1908"
471506,1018342,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
471506,1018343,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
471506,1018318,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
471506,1018319,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
89156,1024895,"Zeitschrift fur politik",,"Berlin :","##$a H : - 357 no. 1 1908"
89156,1024896,"Zeitschrift fur politik",,"Berlin :","##$a H : - 357 no. 1 1908"
89156,1024897,"Zeitschrift fur politik",,"Berlin :","##$a H : - 357 no. 1 1908"
89156,1024898,"Zeitschrift fur politik",,"Berlin :","##$a H : - 357 no. 1 1908"
471506,1018344,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
471506,1018345,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
471506,1018320,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
471506,1018321,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
89156,1024899,"Zeitschrift fur politik",,"Berlin :","##$a H : - 357 no. 1 1908"
89156,1024900,"Zeitschrift fur politik",,"Berlin :","##$a H : - 357 no. 1 1908"
89156,1024901,"Zeitschrift fur politik",,"Berlin :","##$a H : - 357 no. 1 1908"
89156,1024902,"Zeitschrift fur politik",,"Berlin :","##$a H : - 357 no. 1 1908"
471506,1018346,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
471506,1018347,"Vestnik : Kralovske Ceske Spolecnosti Nauk",,"Trida :","##$a H : - 31 A"
89156,1024916,"Zeitschrift fur politik",,"Berlin :","##$a H : - 357 no. 1 1908"
89156,1024917,"Zeitschrift fur politik",,"Berlin :","##$a H : - 357 no. 1 1908"
32570,1015088,"Zeitschrift fur das gesamte handelsrecht und konkursrecht",,"Stuttgart :","##$a H 367"
32570,1015089,"Zeitschrift fur das gesamte handelsrecht und konkursrecht",,"Stuttgart :","##$a H 367"
249594,1034083,"Transactions of the agricultural and horticultural of India",,"Calcutta :","##$a G : - 43"
249594,1034084,"Transactions of the agricultural and horticultural of India",,"Calcutta :","##$a G : - 43"
249594,1034085,"Transactions of the agricultural and horticultural of India",,"Calcutta :","##$a G : - 43"
249594,1034086,"Transactions of the agricultural and horticultural of India",,"Calcutta :","##$a G : - 43"
243128,1027545,"Report on the Chinese Post Office",,"Shanghai :","##$a G : - 143"
243128,1027546,"Report on the Chinese Post Office",,"Shanghai :","##$a G : - 143"
243128,1027547,"Report on the Chinese Post Office",,"Shanghai :","##$a G : - 143"
243128,1027548,"Report on the Chinese Post Office",,"Shanghai :","##$a G : - 143"
243128,1027549,"Report on the Chinese Post Office",,"Shanghai :","##$a G : - 143"
32570,1015090,"Zeitschrift fur das gesamte handelsrecht und konkursrecht",,"Stuttgart :","##$a H 367"
32570,1015091,"Zeitschrift fur das gesamte handelsrecht und konkursrecht",,"Stuttgart :","##$a H 367"
32570,1015092,"Zeitschrift fur das gesamte handelsrecht und konkursrecht",,"Stuttgart :","##$a H 367"
262530,1030635,"Bulletin economique de L'Indo-Chine",,"Saigon :","##$a G : - 90"
32570,1015093,"Zeitschrift fur das gesamte handelsrecht und konkursrecht",,"Stuttgart :","##$a H 367"
32570,1015094,"Zeitschrift fur das gesamte handelsrecht und konkursrecht",,"Stuttgart :","##$a H 367"
32570,1015095,"Zeitschrift fur das gesamte handelsrecht und konkursrecht",,"Stuttgart :","##$a H 367"
343456,1025748,"The Economist",,"Singapore :","$a F : - 354"
343456,1025749,"The Economist",,"Singapore :","$a F : - 354"
343456,1025750,"The Economist",,"Singapore :","$a F : - 354"
343456,1025751,"The Economist",,"Singapore :","$a F : - 354"
343456,1025752,"The Economist",,"Singapore :","$a F : - 354"
343456,1025753,"The Economist",,"Singapore :","$a F : - 354"
343456,1025754,"The Economist",,"Singapore :","$a F : - 354"
343456,1025755,"The Economist",,"Singapore :","$a F : - 354"
343456,1025740,"The Economist",,"Singapore :","$a F : - 354"
343456,1025741,"The Economist",,"Singapore :","$a F : - 354"
343456,1025742,"The Economist",,"Singapore :","$a F : - 354"
343456,1025743,"The Economist",,"Singapore :","$a F : - 354"
343456,1025756,"The Economist",,"Singapore :","$a F : - 354"
343456,1025757,"The Economist",,"Singapore :","$a F : - 354"
343456,1025758,"The Economist",,"Singapore :","$a F : - 354"
343456,1025759,"The Economist",,"Singapore :","$a F : - 354"
343456,1025760,"The Economist",,"Singapore :","$a F : - 354"
343456,1025761,"The Economist",,"Singapore :","$a F : - 354"
343456,1025762,"The Economist",,"Singapore :","$a F : - 354"
236999,1022840,"Engineering : the design council's a magazine for engineers",,"London :","##$a F : - 584"
224399,1023016,"The Slavonic and East European Review",,"Bristol, England :","##$a F : - 596"
573019,1043594,"Nederlands-Engels woordenboek / samengesteld door,A.Broers en J. Smit Jr.; bewerkt door, R. Born",,"Ermelo, Nederlands :","$a 411.03 BRO n"
343456,1025744,"The Economist",,"Singapore :","$a F : - 354"
343456,1025745,"The Economist",,"Singapore :","$a F : - 354"
343456,1025746,"The Economist",,"Singapore :","$a F : - 354"
343456,1025747,"The Economist",,"Singapore :","$a F : - 354"
343456,1025763,"The Economist",,"Singapore :","$a F : - 354"
343456,1025764,"The Economist",,"Singapore :","$a F : - 354"
343456,1025765,"The Economist",,"Singapore :","$a F : - 354"
343456,1025766,"The Economist",,"Singapore :","$a F : - 354"
343456,1025767,"The Economist",,"Singapore :","$a F : - 354"
343456,1025768,"The Economist",,"Singapore :","$a F : - 354"
343456,1025769,"The Economist",,"Singapore :","$a F : - 354"
573019,1043598,"Nederlands-Engels woordenboek / samengesteld door,A.Broers en J. Smit Jr.; bewerkt door, R. Born",,"Ermelo, Nederlands :","$a 411.03 BRO n"
836625,1043653,"Bimbingan tes ebtanas lengkap SD IPA / Marlina Y.S.",,"Jakarta :","$a 084"
32570,1015082,"Zeitschrift fur das gesamte handelsrecht und konkursrecht",,"Stuttgart :","##$a H 367"
32570,1015083,"Zeitschrift fur das gesamte handelsrecht und konkursrecht",,"Stuttgart :","##$a H 367"
32570,1015084,"Zeitschrift fur das gesamte handelsrecht und konkursrecht",,"Stuttgart :","##$a H 367"
343456,1025770,"The Economist",,"Singapore :","$a F : - 354"
343456,1025771,"The Economist",,"Singapore :","$a F : - 354"
343456,1025772,"The Economist",,"Singapore :","$a F : - 354"
343456,1025773,"The Economist",,"Singapore :","$a F : - 354"
836625,1043656,"Bimbingan tes ebtanas lengkap SD IPA / Marlina Y.S.",,"Jakarta :","$a 084"
32570,1015085,"Zeitschrift fur das gesamte handelsrecht und konkursrecht",,"Stuttgart :","##$a H 367"
32570,1015086,"Zeitschrift fur das gesamte handelsrecht und konkursrecht",,"Stuttgart :","##$a H 367"
32570,1015087,"Zeitschrift fur das gesamte handelsrecht und konkursrecht",,"Stuttgart :","##$a H 367"
343456,1025774,"The Economist",,"Singapore :","$a F : - 354"
343456,1025775,"The Economist",,"Singapore :","$a F : - 354"
343456,1025776,"The Economist",,"Singapore :","$a F : - 354"
343456,1025777,"The Economist",,"Singapore :","$a F : - 354"
343456,1025778,"The Economist",,"Singapore :","$a F : - 354"
343456,1025779,"The Economist",,"Singapore :","$a F : - 354"
343456,1025780,"The Economist",,"Singapore :","$a F : - 354"
343456,1025781,"The Economist",,"Singapore :","$a F : - 354"
343456,1025782,"The Economist",,"Singapore :","$a F : - 354"
343456,1025783,"The Economist",,"Singapore :","$a F : - 354"
343456,1025784,"The Economist",,"Singapore :","$a F : - 354"
343456,1025785,"The Economist",,"Singapore :","$a F : - 354"
343456,1025786,"The Economist",,"Singapore :","$a F : - 354"
343456,1025787,"The Economist",,"Singapore :","$a F : - 354"
343456,1025788,"The Economist",,"Singapore :","$a F : - 354"
343456,1025789,"The Economist",,"Singapore :","$a F : - 354"
343456,1025790,"The Economist",,"Singapore :","$a F : - 354"
343456,1025791,"The Economist",,"Singapore :","$a F : - 354"
343456,1025792,"The Economist",,"Singapore :","$a F : - 354"
343456,1025793,"The Economist",,"Singapore :","$a F : - 354"
343456,1025794,"The Economist",,"Singapore :","$a F : - 354"
343456,1025795,"The Economist",,"Singapore :","$a F : - 354"
262529,1030642,"Expose des trafaux de la chambre de commerce d'Alger",,"Alger :","##$a G : - 91"
836625,1043672,"Bimbingan tes ebtanas lengkap SD IPA / Marlina Y.S.",,"Jakarta :","$a 084"
836625,1043681,"Bimbingan tes ebtanas lengkap SD IPA / Marlina Y.S.",,"Jakarta :","$a 084"
269907,1034013,"The Quarterly journal of geography",,"[S.l. :","##$a G : - 410"
296007,1008129,"Abstracts of Bulgarian Scientific Literature Psychology and Pedagogics",,"Sofia :","##$a H : - 735"
296007,1008130,"Abstracts of Bulgarian Scientific Literature Psychology and Pedagogics",,"Sofia :","##$a H : - 735"
308936,1007596,"Eduard Bfeifer",,Berlin.:,"##$a H:-563"
242830,1026774,"Essencias florestais de Angola",,"Luanda :","##$a G : - 137 No. 1"
230994,1026781,"Modern fiction studies",,"Indiana :","##$a G : - 1277 & G : - 1382"
265141,1026785,"Report of the United States National Museum",,"Washington D.C. :","##$a G : - 136"
59208,1006782,"Aarboger for nordisk oldkyndighed og historie",,Kjobenhavn:,"##$a K. 5 1899 11 no. 14"
246724,1006783,"Magazin Istoric",,Bucuresti:,"##$a H : - 924"
246724,1006784,"Magazin Istoric",,Bucuresti:,"##$a H : - 924"
246724,1006785,"Magazin Istoric",,Bucuresti:,"##$a H : - 924"
59208,1006580,"Aarboger for nordisk oldkyndighed og historie",,Kjobenhavn:,"##$a K. 5 1899 11 no. 14"
59208,1006583,"Aarboger for nordisk oldkyndighed og historie",,Kjobenhavn:,"##$a K. 5 1899 11 no. 14"
236447,1022501,"Education Action Research",,"London :","##$a F : - 607"
241765,1032478,"Records of the South Australian Museum / edited by Herbert M. Hale",,"Adelaide :","##$a G : - 528"
666,1041836,"Bina : Membina wawasan cinta hutan dan lingkungan",,"Semarang :","##$a CM-D.12 2004/1373-2004"
156761,1037851,"Memenangkan gugatan perdata / oleh A.B. Loebis",,"Jakarta :","##$a 81-2176/916/85"
15106,1042030,"Solo Pos",,"Solo :","##$a CSk-D. 12  05 - 6767"
240141,1032448,"Official roster",,"Manila :","##$a G : - 250"
272980,1031490,"Bhandarkar Oriental Research Institute : report",,"Poona :","##$a G : - 333"
272980,1031492,"Bhandarkar Oriental Research Institute : report",,"Poona :","##$a G : - 333"
272980,1031494,"Bhandarkar Oriental Research Institute : report",,"Poona :","##$a G : - 333"
272980,1031495,"Bhandarkar Oriental Research Institute : report",,"Poona :","##$a G : - 333"
370493,1033647,"Conditions determining the area Sown with crops in the United Provinces / by W.H. Moreland",,"Allahabad :","##$a G : - 395"
245454,1033671,"Royal proclamations orders by the King in Council proclamation and orders by the Governor in Council rules, regulations and by laws",,"Singapore :","##$a G : - 371"
265341,1031517,"Bulletin of the Fan Memorial Institute of Biology",,"Peiping, China :","##$a G : - 337"
265341,1031518,"Bulletin of the Fan Memorial Institute of Biology",,"Peiping, China :","##$a G : - 337"
265341,1031519,"Bulletin of the Fan Memorial Institute of Biology",,"Peiping, China :","##$a G : - 337"
323190,1032455,"Ceylon of journal science : section G. Archaeology, ethnology, etc. / edited by A.M. Hocart",,"Ceylon :","##$a G : - 255"
323190,1032457,"Ceylon of journal science : section G. Archaeology, ethnology, etc. / edited by A.M. Hocart",,"Ceylon :","##$a G : - 255"
262257,1028291,"Singapore Polytechnic : annual report1973-74",,"Singapore :","##$a G : - 188"
262257,1028292,"Singapore Polytechnic : annual report1973-74",,"Singapore :","##$a G : - 188"
262257,1028293,"Singapore Polytechnic : annual report1973-74",,"Singapore :","##$a G : - 188"
262257,1028294,"Singapore Polytechnic : annual report1973-74",,"Singapore :","##$a G : - 188"
262529,1030644,"Expose des trafaux de la chambre de commerce d'Alger",,"Alger :","##$a G : - 91"
513006,1044443,"Undang-undang Republik Indonesia nomor 15 tahun 1985 tentang ketenagalistrikan",,"Jakarta :","$a 621.302 63 IND u"
262528,1030647,"A Bibliography of Indian geologi being a list of books and papers / compiled by R.D. Oldham",,"Calcutta :","##$a G : - 94"
262528,1030648,"A Bibliography of Indian geologi being a list of books and papers / compiled by R.D. Oldham",,"Calcutta :","##$a G : - 94"
573019,1043926,"Nederlands-Engels woordenboek / samengesteld door,A.Broers en J. Smit Jr.; bewerkt door, R. Born",,"Ermelo, Nederlands :","$a 411.03 BRO n"
573019,1043929,"Nederlands-Engels woordenboek / samengesteld door,A.Broers en J. Smit Jr.; bewerkt door, R. Born",,"Ermelo, Nederlands :","$a 411.03 BRO n"
250057,1028771,"Kitab gemala hikmat / terkarang oleh Sulaiman bin Muhammad Nur",,"Singapore :","##$a G : - 172 No. 1"
250057,1028772,"Kitab gemala hikmat / terkarang oleh Sulaiman bin Muhammad Nur",,"Singapore :","##$a G : - 172 No. 1"
240137,1031834,"Bulletin economique",,"Tananarive :","##$a G : - 254"
240137,1031835,"Bulletin economique",,"Tananarive :","##$a G : - 254"
240137,1031837,"Bulletin economique",,"Tananarive :","##$a G : - 254"
3782,1038661,"Hikayat Kanca Mara / disusun oleh T. Nasruddin ; disalin oleh Anzib",,"Jakarta :","##$a 81-1611/1483.1/84"
250057,1028773,"Kitab gemala hikmat / terkarang oleh Sulaiman bin Muhammad Nur",,"Singapore :","##$a G : - 172 No. 1"
250057,1028774,"Kitab gemala hikmat / terkarang oleh Sulaiman bin Muhammad Nur",,"Singapore :","##$a G : - 172 No. 1"
250057,1028775,"Kitab gemala hikmat / terkarang oleh Sulaiman bin Muhammad Nur",,"Singapore :","##$a G : - 172 No. 1"
250057,1028776,"Kitab gemala hikmat / terkarang oleh Sulaiman bin Muhammad Nur",,"Singapore :","##$a G : - 172 No. 1"
250057,1028777,"Kitab gemala hikmat / terkarang oleh Sulaiman bin Muhammad Nur",,"Singapore :","##$a G : - 172 No. 1"
250057,1028778,"Kitab gemala hikmat / terkarang oleh Sulaiman bin Muhammad Nur",,"Singapore :","##$a G : - 172 No. 1"
250057,1028779,"Kitab gemala hikmat / terkarang oleh Sulaiman bin Muhammad Nur",,"Singapore :","##$a G : - 172 No. 1"
250057,1028780,"Kitab gemala hikmat / terkarang oleh Sulaiman bin Muhammad Nur",,"Singapore :","##$a G : - 172 No. 1"
250057,1028781,"Kitab gemala hikmat / terkarang oleh Sulaiman bin Muhammad Nur",,"Singapore :","##$a G : - 172 No. 1"
231270,1031866,"Annual report of South Indian epigraphy",,"Calcutta :","##$a G : - 258"
231270,1031867,"Annual report of South Indian epigraphy",,"Calcutta :","##$a G : - 258"
231270,1031868,"Annual report of South Indian epigraphy",,"Calcutta :","##$a G : - 258"
231270,1031869,"Annual report of South Indian epigraphy",,"Calcutta :","##$a G : - 258"
231270,1031870,"Annual report of South Indian epigraphy",,"Calcutta :","##$a G : - 258"
231270,1031871,"Annual report of South Indian epigraphy",,"Calcutta :","##$a G : - 258"
250057,1028782,"Kitab gemala hikmat / terkarang oleh Sulaiman bin Muhammad Nur",,"Singapore :","##$a G : - 172 No. 1"
272981,1031944,"The Modern review / founded by Ramananda Chatterje",,"Delhi :","##$a G : - 298"
272981,1031945,"The Modern review / founded by Ramananda Chatterje",,"Delhi :","##$a G : - 298"
272981,1031946,"The Modern review / founded by Ramananda Chatterje",,"Delhi :","##$a G : - 298"
573019,1043881,"Nederlands-Engels woordenboek / samengesteld door,A.Broers en J. Smit Jr.; bewerkt door, R. Born",,"Ermelo, Nederlands :","$a 411.03 BRO n"
241766,1031561,"Historical manuscripts commission Ceylon",,"Colombo :","##$a G : - 529 No. 1"
241766,1031562,"Historical manuscripts commission Ceylon",,"Colombo :","##$a G : - 529 No. 1"
241766,1031563,"Historical manuscripts commission Ceylon",,"Colombo :","##$a G : - 529 No. 1"
241766,1031564,"Historical manuscripts commission Ceylon",,"Colombo :","##$a G : - 529 No. 1"
241766,1031565,"Historical manuscripts commission Ceylon",,"Colombo :","##$a G : - 529 No. 1"
240137,1031830,"Bulletin economique",,"Tananarive :","##$a G : - 254"
343456,1041372,"The Economist",,"Singapore :","$a F : - 354"
343456,1041373,"The Economist",,"Singapore :","$a F : - 354"
228781,1033678,"Annual report on education in the Straits Settlements for the year 1935 / by F.J. Morten",,"Singapore :","##$a G : - 364"
240137,1031831,"Bulletin economique",,"Tananarive :","##$a G : - 254"
240137,1031832,"Bulletin economique",,"Tananarive :","##$a G : - 254"
240137,1031833,"Bulletin economique",,"Tananarive :","##$a G : - 254"
231269,1032312,"Proceedings of the Legislative Council of the Spraits settlements",,"Singapore :","##$a G : - 259"
231269,1032313,"Proceedings of the Legislative Council of the Spraits settlements",,"Singapore :","##$a G : - 259"
240503,1032413,"Korea news",,"Pyongyang :","##$a G : - 96"
248117,1033701,"Ordinances enacted by the Governor of the straits settlements with the advice and consent of the Lagislative Council",,"Singapore :","##$a G : - 376"
272456,1031600,"Memoirs of the Faculty of Literature and Politics Taihoku Imperial University / by Naojiro Murakami",,"Formosa, Japan :","##$a G : - 338"
272456,1031601,"Memoirs of the Faculty of Literature and Politics Taihoku Imperial University / by Naojiro Murakami",,"Formosa, Japan :","##$a G : - 338"
272456,1031602,"Memoirs of the Faculty of Literature and Politics Taihoku Imperial University / by Naojiro Murakami",,"Formosa, Japan :","##$a G : - 338"
272456,1031603,"Memoirs of the Faculty of Literature and Politics Taihoku Imperial University / by Naojiro Murakami",,"Formosa, Japan :","##$a G : - 338"
240503,1032414,"Korea news",,"Pyongyang :","##$a G : - 96"
240503,1032415,"Korea news",,"Pyongyang :","##$a G : - 96"
434559,1035066,"Imperail defence and trade / by Frederick A. Kirkpatrick",,"London :","##$a F : - 100 No. 1"
343456,1040118,"The Economist",,"Singapore :","$a F : - 354"
249872,1030407,"Excursions et reconnaissances",,"Saigon :","##$a G : - 55"
249872,1030408,"Excursions et reconnaissances",,"Saigon :","##$a G : - 55"
249872,1030409,"Excursions et reconnaissances",,"Saigon :","##$a G : - 55"
249872,1030410,"Excursions et reconnaissances",,"Saigon :","##$a G : - 55"
249872,1030411,"Excursions et reconnaissances",,"Saigon :","##$a G : - 55"
271678,1029405,"Report on the progress of agriculture in India",,"Calcutta :","##$a G : - 117a"
271678,1029406,"Report on the progress of agriculture in India",,"Calcutta :","##$a G : - 117a"
271678,1029407,"Report on the progress of agriculture in India",,"Calcutta :","##$a G : - 117a"
271678,1029408,"Report on the progress of agriculture in India",,"Calcutta :","##$a G : - 117a"
271678,1029409,"Report on the progress of agriculture in India",,"Calcutta :","##$a G : - 117a"
271678,1029377,"Report on the progress of agriculture in India",,"Calcutta :","##$a G : - 117a"
271678,1029381,"Report on the progress of agriculture in India",,"Calcutta :","##$a G : - 117a"
271678,1029382,"Report on the progress of agriculture in India",,"Calcutta :","##$a G : - 117a"
271678,1029383,"Report on the progress of agriculture in India",,"Calcutta :","##$a G : - 117a"
249041,1033284,"Report of the Bombay chamber of commerce",,"Bombay :","##$a G : - 49"
249041,1033285,"Report of the Bombay chamber of commerce",,"Bombay :","##$a G : - 49"
249041,1033286,"Report of the Bombay chamber of commerce",,"Bombay :","##$a G : - 49"
249041,1033287,"Report of the Bombay chamber of commerce",,"Bombay :","##$a G : - 49"
249041,1033288,"Report of the Bombay chamber of commerce",,"Bombay :","##$a G : - 49"
249041,1033289,"Report of the Bombay chamber of commerce",,"Bombay :","##$a G : - 49"
249041,1033290,"Report of the Bombay chamber of commerce",,"Bombay :","##$a G : - 49"
249041,1033291,"Report of the Bombay chamber of commerce",,"Bombay :","##$a G : - 49"
249041,1033292,"Report of the Bombay chamber of commerce",,"Bombay :","##$a G : - 49"
249041,1033293,"Report of the Bombay chamber of commerce",,"Bombay :","##$a G : - 49"
271678,1029384,"Report on the progress of agriculture in India",,"Calcutta :","##$a G : - 117a"
271678,1029385,"Report on the progress of agriculture in India",,"Calcutta :","##$a G : - 117a"
271678,1029388,"Report on the progress of agriculture in India",,"Calcutta :","##$a G : - 117a"
271678,1029389,"Report on the progress of agriculture in India",,"Calcutta :","##$a G : - 117a"
271678,1029390,"Report on the progress of agriculture in India",,"Calcutta :","##$a G : - 117a"
271678,1029391,"Report on the progress of agriculture in India",,"Calcutta :","##$a G : - 117a"
271678,1029392,"Report on the progress of agriculture in India",,"Calcutta :","##$a G : - 117a"
249041,1033294,"Report of the Bombay chamber of commerce",,"Bombay :","##$a G : - 49"
249041,1033295,"Report of the Bombay chamber of commerce",,"Bombay :","##$a G : - 49"
249041,1033296,"Report of the Bombay chamber of commerce",,"Bombay :","##$a G : - 49"
249041,1033297,"Report of the Bombay chamber of commerce",,"Bombay :","##$a G : - 49"
249041,1033298,"Report of the Bombay chamber of commerce",,"Bombay :","##$a G : - 49"
249041,1033299,"Report of the Bombay chamber of commerce",,"Bombay :","##$a G : - 49"
837635,1045255,"Laskar putri Indonesia / oleh Sugiarta Sriwibawa",,"Jakarta :","##$a 959.8 SUG l"
573019,1043910,"Nederlands-Engels woordenboek / samengesteld door,A.Broers en J. Smit Jr.; bewerkt door, R. Born",,"Ermelo, Nederlands :","$a 411.03 BRO n"
573019,1043908,"Nederlands-Engels woordenboek / samengesteld door,A.Broers en J. Smit Jr.; bewerkt door, R. Born",,"Ermelo, Nederlands :","$a 411.03 BRO n"
573019,1043923,"Nederlands-Engels woordenboek / samengesteld door,A.Broers en J. Smit Jr.; bewerkt door, R. Born",,"Ermelo, Nederlands :","$a 411.03 BRO n"
230987,1039624,"Journal of Southeast Asian Studies",,"Singapore :","##$a G : - 1237"
279246,1031050,"Educational survey",,"Geneva :","##$a E : - 67"
279246,1031051,"Educational survey",,"Geneva :","##$a E : - 67"
279246,1031049,"Educational survey",,"Geneva :","##$a E : - 67"
279246,1031052,"Educational survey",,"Geneva :","##$a E : - 67"
240416,1032622,"Tourism : Indochinese studies autoobilism and tourism review (ISATR)",,"Saigon :","##$a G : - 244"
278158,1030486,"Geographica Helvetica",,"Bern :","##$a E : - 53"
278158,1030487,"Geographica Helvetica",,"Bern :","##$a E : - 53"
274312,1029077,"The Japan magazine / founder and president, Baron S. Hirayama",,"Tokyo :","##$a G : - 286"
274312,1029078,"The Japan magazine / founder and president, Baron S. Hirayama",,"Tokyo :","##$a G : - 286"
274312,1029079,"The Japan magazine / founder and president, Baron S. Hirayama",,"Tokyo :","##$a G : - 286"
231273,1032454,"The Jaina gazette",,"Calcutta : [s.n.],","##$a G : - 260"
463682,1032620,"Official bulletin",,"Geneva :","$a E : - 54"
257871,1029142,"Annual report onepigraphy",,"Madras :","##$a G : - 232"
245406,1029146,"First annual report of the office of the public welfare commissioner / Jose Fabella",,"Manila :","##$a G : - 231"
245407,1029147,"Report of the Philippines health service / Vicente de Jesus",,"Manila :","##$a G : - 230"
278158,1030488,"Geographica Helvetica",,"Bern :","##$a E : - 53"
278158,1030489,"Geographica Helvetica",,"Bern :","##$a E : - 53"
278158,1030490,"Geographica Helvetica",,"Bern :","##$a E : - 53"
278158,1030491,"Geographica Helvetica",,"Bern :","##$a E : - 53"
278158,1030492,"Geographica Helvetica",,"Bern :","##$a E : - 53"
278158,1030493,"Geographica Helvetica",,"Bern :","##$a E : - 53"
278158,1030494,"Geographica Helvetica",,"Bern :","##$a E : - 53"
278158,1030495,"Geographica Helvetica",,"Bern :","##$a E : - 53"
278158,1030496,"Geographica Helvetica",,"Bern :","##$a E : - 53"
278158,1030497,"Geographica Helvetica",,"Bern :","##$a E : - 53"
278158,1030498,"Geographica Helvetica",,"Bern :","##$a E : - 53"
278158,1030499,"Geographica Helvetica",,"Bern :","##$a E : - 53"
271679,1028788,"Bulletin of the territory of Papua",,"Melbourne :","##$a G : - 173"
243414,1028789,"Journal Officiel",,"Francaise :","##$a G : - 186"
272713,1031739,"First annual report of the Fan Memorial Institute of Biology",,"Peipang, China :","##$a G : - 336"
248675,1028888,"The Second annual report of the Brisbane chamber of commerce",,"Brisbane :","##$a G : - 108a"
274312,1029075,"The Japan magazine / founder and president, Baron S. Hirayama",,"Tokyo :","##$a G : - 286"
274312,1029076,"The Japan magazine / founder and president, Baron S. Hirayama",,"Tokyo :","##$a G : - 286"
274313,1029562,"Notes reconnaissances et explorations",,"Tananarive :","##$a G : - 285"
274313,1029563,"Notes reconnaissances et explorations",,"Tananarive :","##$a G : - 285"
274313,1029564,"Notes reconnaissances et explorations",,"Tananarive :","##$a G : - 285"
274313,1029565,"Notes reconnaissances et explorations",,"Tananarive :","##$a G : - 285"
274313,1029566,"Notes reconnaissances et explorations",,"Tananarive :","##$a G : - 285"
265340,1031880,"Bulletin of the Madras Government Museum : Iravas and culture change / by A. Aiyappan",,"Madras :","##$a G : - 343"
463414,1030304,"Verhandlungan der naturforschenden gesellschaft in Basel",,"Basel :","##$a E : - 58"
463414,1030305,"Verhandlungan der naturforschenden gesellschaft in Basel",,"Basel :","##$a E : - 58"
253719,1032644,"Nankai social & economic quarterly",,"Tientsin, China :","##$a G : - 596"
289761,1030510,"Liste des delegues et membres des delegations",,"Geneva :","##$a E : - 65"
289761,1030511,"Liste des delegues et membres des delegations",,"Geneva :","##$a E : - 65"
289761,1030512,"Liste des delegues et membres des delegations",,"Geneva :","##$a E : - 65"
289761,1030513,"Liste des delegues et membres des delegations",,"Geneva :","##$a E : - 65"
253719,1032645,"Nankai social & economic quarterly",,"Tientsin, China :","##$a G : - 596"
289761,1030514,"Liste des delegues et membres des delegations",,"Geneva :","##$a E : - 65"
401905,1033684,"Chambre consultative mixte de commerce et d'agriculture du Cambodge : proces-verbaux",,"Phnom-penh :","##$a G : - 362"
